"latitude","longitude","brightness","acq_date","bright_t31","frp"
"-12.977","132.538","358.5","2019-10-01","324.4","56.1"
"-12.994","132.484","364.8","2019-10-01","312.1","80.9"
"-12.993","132.493","398.8","2019-10-01","323.1","227.7"
"-12.992","132.502","360.7","2019-10-01","320.1","67.9"
"-12.99","132.511","341.1","2019-10-01","318.2","22.1"
"-12.989","132.521","345.9","2019-10-01","320.4","30.2"
"-12.988","132.53","356.3","2019-10-01","323.6","49.6"
"-12.986","132.539","397.1","2019-10-01","329.6","206.7"
"-12.985","132.548","358.2","2019-10-01","324.7","47.9"
"-12.984","132.557","354.2","2019-10-01","325.8","39.1"
"-12.982","132.567","348.9","2019-10-01","324.4","28.7"
"-13.001","132.504","339.3","2019-10-01","314.8","19.5"
"-12.999","132.513","356.1","2019-10-01","318.8","50.8"
"-12.998","132.522","347.5","2019-10-01","319.3","32.5"
"-12.997","132.531","348","2019-10-01","319.5","32.3"
"-12.995","132.54","386.1","2019-10-01","325.2","153.2"
"-13.008","132.514","411.8","2019-10-01","321.4","308.8"
"-13.007","132.523","386.4","2019-10-01","319.9","159.3"
"-13.006","132.532","356.9","2019-10-01","318.8","51.6"
"-13.004","132.542","347.3","2019-10-01","319.9","29.3"
"-13","132.569","372.9","2019-10-01","328.7","96.8"
"-13.016","132.525","333.9","2019-10-01","310.5","9.5"
"-13.015","132.534","357.1","2019-10-01","315.2","55.8"
"-11.817","130.933","333.1","2019-10-01","313","17.3"
"-17.007","143.297","331.8","2019-10-01","306.9","111.3"
"-16.99","143.293","330.4","2019-10-01","306.7","95.5"
"-17.05","143.345","331.5","2019-10-01","307.1","111.9"
"-17.066","143.349","329.4","2019-10-01","308.7","87.1"
"-17.012","143.306","328.7","2019-10-01","306.3","84.5"
"-17.054","143.354","330.8","2019-10-01","307.3","102.1"
"-16.988","143.288","330.1","2019-10-01","306.8","90"
"-17.071","143.358","335.2","2019-10-01","309","143.5"
"-17.104","143.365","337","2019-10-01","310.9","154.4"
"-14.298","129.911","337.5","2019-10-01","320.1","13"
"-14.299","129.9","338.8","2019-10-01","320.3","16.2"
"-14.247","129.897","339","2019-10-01","318.7","19.8"
"-12.293","133.063","338.3","2019-10-01","320.5","17.4"
"-12.221","133.671","336.9","2019-10-01","312.1","21.8"
"-12.084","134.261","329","2019-10-01","307.7","12.7"
"-16.945","143.24","351.4","2019-10-01","307.2","359.7"
"-12.457","132.761","336.1","2019-10-01","320.8","11"
"-12.416","132.726","333.6","2019-10-01","318.2","8.2"
"-12.406","132.734","352.1","2019-10-01","316.5","41.6"
"-16.939","143.204","333.1","2019-10-01","306","134"
"-13.864","132.896","353.7","2019-10-01","322.5","43.3"
"-16.931","143.242","325.7","2019-10-01","305.4","61.8"
"-16.948","143.245","343.7","2019-10-01","307","244.4"
"-18.324","142.456","334.3","2019-10-01","314.1","86.5"
"-18.326","142.433","332.5","2019-10-01","313.4","71.5"
"-18.32","142.463","330.2","2019-10-01","314","54.6"
"-14.125","129.831","337.5","2019-10-01","313.8","20.1"
"-13.867","132.877","337.3","2019-10-01","320.7","11.6"
"-13.868","132.868","335.6","2019-10-01","320","8.6"
"-13.856","132.885","361.9","2019-10-01","323.4","63.6"
"-13.858","132.876","363.4","2019-10-01","323.6","68.2"
"-13.859","132.867","381.2","2019-10-01","326.3","131.3"
"-13.86","132.857","372.5","2019-10-01","322.8","97.6"
"-13.862","132.848","358.4","2019-10-01","321.1","55.2"
"-13.849","132.874","393.4","2019-10-01","327.1","191.5"
"-13.85","132.865","447.2","2019-10-01","400.1","656.1"
"-13.851","132.856","474","2019-10-01","400.1","1060.5"
"-13.853","132.847","420.9","2019-10-01","331.6","380.4"
"-12.071","134.264","327.2","2019-10-01","308","12.1"
"-13.854","132.837","351.9","2019-10-01","316.4","41.9"
"-13.845","132.83","343.2","2019-10-01","317.3","24.1"
"-12.072","134.253","336.2","2019-10-01","309.9","26.1"
"-12.074","134.243","334.4","2019-10-01","309.8","21.3"
"-12.063","134.252","334.4","2019-10-01","309.6","23.8"
"-12.064","134.241","339.9","2019-10-01","309.9","33.4"
"-12.396","132.742","363.8","2019-10-01","319.1","71.4"
"-12.397","132.732","399.2","2019-10-01","329.3","226.2"
"-12.398","132.723","385.6","2019-10-01","326.4","153.8"
"-12.385","132.752","362.1","2019-10-01","319.8","68.1"
"-12.386","132.743","399.3","2019-10-01","334.9","227.9"
"-12.387","132.734","376.7","2019-10-01","324.3","121.2"
"-12.389","132.724","380.6","2019-10-01","324.6","135.5"
"-12.39","132.715","425.3","2019-10-01","334.8","429"
"-12.391","132.706","392.9","2019-10-01","322.1","199.3"
"-12.393","132.697","390.3","2019-10-01","321.5","187.2"
"-12.375","132.751","384.1","2019-10-01","319","149.8"
"-12.377","132.742","426.6","2019-10-01","325.7","439"
"-12.378","132.732","369.7","2019-10-01","314.7","94"
"-12.381","132.714","375.1","2019-10-01","312.6","117.9"
"-12.382","132.704","383.7","2019-10-01","309.9","155.6"
"-12.384","132.695","380.4","2019-10-01","312","142.7"
"-12.366","132.749","373.8","2019-10-01","319.6","111.7"
"-12.368","132.74","419.9","2019-10-01","330.3","384.4"
"-12.369","132.731","354.5","2019-10-01","314.4","54.1"
"-12.357","132.748","390.7","2019-10-01","321.4","187.2"
"-12.359","132.739","398","2019-10-01","323.6","228.4"
"-12.36","132.73","338.4","2019-10-01","311.6","24.5"
"-12.348","132.747","358.1","2019-10-01","316.8","63.7"
"-12.35","132.737","347.4","2019-10-01","314.2","39.2"
"-15.503","130.028","339.5","2019-10-01","318","25.6"
"-15.509","129.983","353.3","2019-10-01","318.3","59.3"
"-15.498","129.993","336.3","2019-10-01","317.8","16.4"
"-15.5","129.982","353.6","2019-10-01","321.2","58.7"
"-15.501","129.971","345.9","2019-10-01","318","37.5"
"-15.49","129.981","348.2","2019-10-01","321.5","39.3"
"-15.491","129.969","367.3","2019-10-01","322.4","104.6"
"-15.493","129.958","339.8","2019-10-01","316.2","28.4"
"-13.838","132.819","335.5","2019-10-01","319.4","12.7"
"-15.48","129.979","345.9","2019-10-01","322.6","33"
"-15.481","129.968","393.1","2019-10-01","331","244.2"
"-15.483","129.957","377.9","2019-10-01","321.8","163.2"
"-12.048","133.662","335.2","2019-10-01","310.1","16.7"
"-12.047","133.672","330.1","2019-10-01","310","8.7"
"-12.059","133.653","352.8","2019-10-01","309.8","56"
"-12.058","133.663","391.5","2019-10-01","314","209.6"
"-14.074","129.922","337.5","2019-10-01","316.9","18"
"-14.307","126.965","335","2019-10-01","311.9","27.7"
"-14.313","126.914","331.8","2019-10-01","309","21.6"
"-14.293","126.98","337.9","2019-10-01","313.5","42.3"
"-13.362","141.936","323.3","2019-10-01","305.8","75.5"
"-13.308","141.921","360","2019-10-01","306.5","528.2"
"-13.314","141.887","331.3","2019-10-01","303.5","140.7"
"-13.295","141.946","341.6","2019-10-01","304.8","249.9"
"-13.301","141.912","344.7","2019-10-01","304.1","293.9"
"-28.09","131.678","346.5","2019-10-01","319","45.2"
"-13.307","141.877","320.7","2019-10-01","301.8","65.7"
"-28.091","131.664","362.5","2019-10-01","321.9","103.7"
"-28.081","131.663","372.7","2019-10-01","325.7","153.2"
"-18.341","127.732","346.7","2019-10-01","320.3","80.7"
"-18.343","127.715","330.7","2019-10-01","319.5","18.4"
"-15.443","126.923","338.7","2019-10-01","317.9","38.9"
"-15.445","126.905","344.5","2019-10-01","319.5","64.1"
"-15.447","126.887","334.8","2019-10-01","317.1","24.7"
"-15.431","126.921","339.8","2019-10-01","316.4","45.1"
"-15.433","126.903","386.6","2019-10-01","319.3","400.7"
"-15.435","126.885","345.3","2019-10-01","318.5","70.6"
"-17.745","138.476","334.1","2019-10-01","317.9","22"
"-14.133","129.843","341.5","2019-10-01","317.5","25.4"
"-14.135","129.832","373.7","2019-10-01","314.8","132.1"
"-16.499","123.845","331.5","2019-10-01","308","82.4"
"-16.489","123.84","331.5","2019-10-01","309.2","84.5"
"-28.084","131.635","342.7","2019-10-01","322","32.1"
"-28.07","131.661","346.1","2019-10-01","320.9","41.8"
"-14.09","130.021","347.3","2019-10-01","322.5","34.7"
"-14.091","130.011","343","2019-10-01","321.3","24.4"
"-14.08","130.02","343","2019-10-01","321.8","25.5"
"-17.097","143.403","335","2019-10-01","309.5","137.9"
"-17.09","143.367","342.8","2019-10-01","310.8","230.3"
"-17.082","143.405","329.8","2019-10-01","309.2","84.3"
"-17.107","143.37","333.7","2019-10-01","310.7","118.1"
"-16.161","128.314","343.1","2019-10-01","312.3","49.6"
"-16.615","124.779","362.4","2019-10-01","311.6","339.7"
"-12.407","132.724","350.1","2019-10-01","320.5","37"
"-16.618","124.758","341.9","2019-10-01","310.8","128.7"
"-16.615","124.784","361.9","2019-10-01","312","333"
"-16.63","124.786","334","2019-10-01","315.3","67.5"
"-16.647","124.762","344.8","2019-10-01","315.2","151.5"
"-16.645","124.788","334.4","2019-10-01","316.5","67.7"
"-16.676","124.766","369.5","2019-10-01","313.7","442.9"
"-16.674","124.792","370.7","2019-10-01","317.9","455.4"
"-16.678","124.773","390","2019-10-01","316.2","841.6"
"-14.193","132.842","380.8","2019-10-01","327.1","127.6"
"-14.195","132.833","346.5","2019-10-01","324","25.4"
"-14.165","132.847","345.3","2019-10-01","322.1","22.4"
"-14.157","132.836","344.5","2019-10-01","321.4","20.4"
"-14.159","132.827","345.1","2019-10-01","323.7","22"
"-14.15","132.826","350.5","2019-10-01","322.2","34.5"
"-14.151","132.816","340.1","2019-10-01","322.1","14.7"
"-16.675","124.799","356.1","2019-10-01","317.5","263.7"
"-12.377","136.624","328","2019-10-01","311.9","20.3"
"-12.409","141.784","321.5","2019-10-01","302","50.9"
"-11.779","142.169","314.8","2019-10-01","291.7","46.8"
"-16.526","124.191","330.9","2019-10-01","313","63.2"
"-16.511","123.879","342.1","2019-10-01","308.7","177.1"
"-16.517","123.875","344.5","2019-10-01","308","206.9"
"-16.501","123.873","329.6","2019-10-01","308","67.9"
"-11.833","130.941","335.8","2019-10-01","315","19.6"
"-11.843","130.942","335","2019-10-01","314.3","17.7"
"-11.664","142.099","319.2","2019-10-01","292.1","63.7"
"-13.961","132.917","338.4","2019-10-01","320.2","15.6"
"-16.691","124.767","357.8","2019-10-01","312.2","289.5"
"-16.688","124.794","380.4","2019-10-01","317.4","632.7"
"-16.685","124.82","331.7","2019-10-01","314.9","47.3"
"-16.706","124.768","356","2019-10-01","312.8","271.4"
"-16.703","124.796","344.9","2019-10-01","316.1","156"
"-16.72","124.77","356.4","2019-10-01","312.3","274.3"
"-16.717","124.797","349","2019-10-01","315.1","191.2"
"-16.693","124.774","367.6","2019-10-01","313.9","423.3"
"-16.69","124.801","366.8","2019-10-01","317.1","406"
"-16.707","124.776","360.9","2019-10-01","314","333.7"
"-13.318","141.959","320.5","2019-10-01","306.4","52.3"
"-13.301","141.956","341.6","2019-10-01","305.7","246.3"
"-16.705","124.803","337.3","2019-10-01","315.7","94.2"
"-16.722","124.777","374.6","2019-10-01","313.9","538.2"
"-16.719","124.804","340.1","2019-10-01","314.8","115.4"
"-16.739","124.752","328.8","2019-10-01","306.4","57.8"
"-16.737","124.778","369.9","2019-10-01","313.9","463.8"
"-16.734","124.805","335.9","2019-10-01","314.7","88.7"
"-16.751","124.78","341.2","2019-10-01","309.2","135.7"
"-16.748","124.807","333.8","2019-10-01","310.9","77.8"
"-12.417","132.973","333.7","2019-10-01","317.5","12.2"
"-16.676","124.901","328.1","2019-10-01","311.8","36"
"-11.811","130.913","333.5","2019-10-01","312.6","17.8"
"-12.76","135.822","334.4","2019-10-01","312.2","22.5"
"-12.762","135.81","334.7","2019-10-01","313.6","21.1"
"-11.662","142.094","319.2","2019-10-01","292.1","68.1"
"-12.755","135.816","335.2","2019-10-01","314.1","24.1"
"-11.82","130.914","336.5","2019-10-01","315.5","21.6"
"-12.724","135.876","327.1","2019-10-01","310.2","13.3"
"-12.721","135.759","348","2019-10-01","312.9","64"
"-11.844","130.933","343.3","2019-10-01","316.4","30.6"
"-11.845","130.924","338","2019-10-01","313.4","20.7"
"-11.835","130.932","334.8","2019-10-01","316.8","17.3"
"-11.826","130.931","341.8","2019-10-01","315.8","27.7"
"-11.819","130.924","351.4","2019-10-01","316","50.4"
"-32.854","116.42","331.6","2019-10-01","301.4","39.4"
"-32.852","116.434","316.1","2019-10-01","300.6","13.6"
"-34.679","117.556","314","2019-10-01","287","17.7"
"-17.092","143.387","308.8","2019-10-01","294.6","19.2"
"-17.094","143.381","306.2","2019-10-01","294","14.1"
"-18.25","142.513","303","2019-10-01","292.2","14.2"
"-27.558","147.194","301","2019-10-01","288.5","11"
"-27.546","147.193","325.2","2019-10-01","289.4","51.4"
"-27.544","147.21","306.6","2019-10-01","288.8","17.8"
"-28.773","148.167","300.6","2019-10-01","287.7","10.1"
"-16.932","143.089","314.4","2019-10-01","289.1","38.7"
"-15.893","144.569","311.6","2019-10-01","291.9","21.7"
"-15.899","144.62","314.7","2019-10-01","291.3","28.5"
"-15.907","144.554","304.4","2019-10-01","291.4","12.4"
"-15.89","144.603","303.9","2019-10-01","290.9","11.5"
"-15.891","144.586","315.4","2019-10-01","291.7","29"
"-15.895","144.553","310.8","2019-10-01","291.8","21.7"
"-15.901","144.604","303.3","2019-10-01","291","10.6"
"-14.274","143.485","316.6","2019-10-01","290.8","38.1"
"-15.886","144.563","308.8","2019-10-01","291.4","18.4"
"-14.276","143.491","320","2019-10-01","290.8","45.9"
"-15.884","144.578","302.2","2019-10-01","291.3","10"
"-14.263","143.576","305.4","2019-10-01","293.5","12.5"
"-14.272","143.503","305.4","2019-10-01","290.5","14.7"
"-13.256","132.294","323.4","2019-10-01","297.2","81.6"
"-15.33","131.508","317.3","2019-10-01","298.9","35.9"
"-28.299","128.421","304.8","2019-10-01","284.8","6.8"
"-28.234","128.362","307.1","2019-10-01","293.4","6.1"
"-28.232","128.372","319.1","2019-10-01","293.5","15.8"
"-28.256","128.334","333.2","2019-10-01","293.6","31.9"
"-28.255","128.345","313.5","2019-10-01","292.6","10.2"
"-28.321","128.457","301.7","2019-10-01","287.7","4.7"
"-15.573","134.38","308.7","2019-10-01","294.5","43.7"
"-28.265","128.336","309.6","2019-10-01","290.6","8.7"
"-14.151","131.333","325.2","2019-10-01","296.7","63.8"
"-14.148","131.353","321.3","2019-10-01","296.2","50.8"
"-14.146","131.358","314.2","2019-10-01","295.4","30.5"
"-29.13","122.981","308.6","2019-10-01","284.6","17.6"
"-13.267","132.29","326.2","2019-10-01","297.5","95.4"
"-28.269","128.5","317.4","2019-10-01","289.5","15.3"
"-13.253","132.288","323.1","2019-10-01","297.1","81.1"
"-14.142","131.31","307.1","2019-10-01","295.5","15"
"-28.27","128.49","303.3","2019-10-01","288.2","5"
"-15.339","131.53","326.2","2019-10-01","299.9","64"
"-28.251","128.564","317.4","2019-10-01","286.6","15.8"
"-15.342","131.517","329.2","2019-10-01","300.4","73.4"
"-14.149","131.338","332.1","2019-10-01","297.2","91.4"
"-14.138","131.33","315.1","2019-10-01","295.9","32.6"
"-15.329","131.515","316.1","2019-10-01","298.9","32.7"
"-15.351","131.539","319.8","2019-10-01","299.5","43.1"
"-13.025","132.553","308.7","2019-10-01","297","30.1"
"-29.13","122.993","306.2","2019-10-01","285.4","14.5"
"-29.121","122.975","307.2","2019-10-01","284.5","16.8"
"-15.355","131.519","330.1","2019-10-01","300.6","77.1"
"-14.106","131.365","318.4","2019-10-01","296.4","42.2"
"-29.119","122.991","313.3","2019-10-01","285.6","25.2"
"-28.242","128.562","349.3","2019-10-01","289.9","61.4"
"-15.333","131.495","316.4","2019-10-01","298.9","32.6"
"-15.345","131.497","324.6","2019-10-01","299.9","57.2"
"-28.258","128.324","329","2019-10-01","292.6","26.7"
"-28.244","128.353","322.8","2019-10-01","294.3","18.6"
"-15.343","131.511","328.7","2019-10-01","300.3","71.5"
"-15.338","131.537","318.6","2019-10-01","299.2","39.5"
"-28.246","128.343","314.9","2019-10-01","292.8","11"
"-15.326","131.534","309","2019-10-01","298.4","17"
"-15.333","131.489","312.7","2019-10-01","298.6","24.9"
"-15.566","134.385","314.1","2019-10-01","294.6","67.1"
"-15.346","131.491","316.5","2019-10-01","299.5","33.5"
"-15.551","134.382","309.3","2019-10-01","293.9","47.3"
"-15.327","131.528","311.1","2019-10-01","298.5","21.6"
"-15.557","134.377","312.1","2019-10-01","294.2","57.4"
"-28.267","128.326","315.1","2019-10-01","290.2","13.1"
"-13.27","132.297","311.9","2019-10-01","297","36.9"
"-14.153","131.318","306.9","2019-10-01","295.8","15.3"
"-28.243","128.552","326.4","2019-10-01","289.2","24.6"
"-16.813","124.851","328.3","2019-10-01","300.1","23.2"
"-13.271","132.266","312.5","2019-10-01","296.9","39.5"
"-15.535","126.691","349.2","2019-10-01","299.3","64.2"
"-16.601","124.787","308","2019-10-01","297.3","5.1"
"-16.822","124.852","319.4","2019-10-01","299.3","13.7"
"-16.821","124.861","355.5","2019-10-01","302","72.1"
"-13.274","132.272","310.3","2019-10-01","297","31.2"
"-14.322","127.022","312","2019-10-01","298.5","9.8"
"-15.457","126.955","316.3","2019-10-01","297.7","13.5"
"-15.455","126.965","311.1","2019-10-01","297.5","9"
"-15.479","127.001","315.8","2019-10-01","296.9","13.8"
"-13.26","132.269","330.3","2019-10-01","297.4","115.4"
"-15.5","129.927","324.2","2019-10-01","297.5","36.9"
"-15.503","129.912","323","2019-10-01","297.2","35.2"
"-15.511","129.938","317.4","2019-10-01","296.3","22.8"
"-15.513","129.923","325.6","2019-10-01","297.1","40.3"
"-15.5","129.936","317.3","2019-10-01","296.8","22.5"
"-15.502","129.921","326.2","2019-10-01","298","41.2"
"-15.504","129.906","311.4","2019-10-01","295.8","13.7"
"-15.491","129.919","310.4","2019-10-01","296.1","12.1"
"-15.493","129.904","326.2","2019-10-01","297.5","42.3"
"-15.496","129.889","312.4","2019-10-01","297.2","16.2"
"-15.461","129.961","313.6","2019-10-01","296.5","17.8"
"-15.463","129.946","330.8","2019-10-01","297.1","53.9"
"-15.497","127.004","324","2019-10-01","297.5","22.4"
"-15.498","129.942","311.2","2019-10-01","296.5","12.3"
"-15.512","129.929","333.5","2019-10-01","297.5","61.3"
"-15.505","130.036","311.4","2019-10-01","298.3","13.6"
"-11.827","130.939","316.1","2019-10-01","294","42"
"-16.743","124.824","315.3","2019-10-01","297.7","10.3"
"-16.742","124.833","309.2","2019-10-01","297.3","5.7"
"-16.751","124.831","323.2","2019-10-01","298.6","16.8"
"-16.764","124.805","312.1","2019-10-01","298.4","6.2"
"-16.76","124.833","341.1","2019-10-01","299.8","40.7"
"-16.769","124.834","327.2","2019-10-01","299.8","20.1"
"-16.768","124.844","333.4","2019-10-01","299.5","29"
"-16.777","124.845","326.8","2019-10-01","299.9","20.5"
"-18.243","127.656","307","2019-10-01","296.1","6.5"
"-15.496","127.014","308.8","2019-10-01","296.6","7"
"-15.507","127.005","309.7","2019-10-01","295.6","8.1"
"-16.786","124.846","324.6","2019-10-01","300.2","18.5"
"-16.785","124.856","309.8","2019-10-01","298.5","6.1"
"-15.524","126.761","306.8","2019-10-01","295.6","6.4"
"-15.532","126.711","306.1","2019-10-01","295.6","5.6"
"-15.533","126.701","389.5","2019-10-01","302.7","214.2"
"-15.43","126.941","315.1","2019-10-01","298","11.7"
"-16.796","124.838","316.2","2019-10-01","299.3","9.6"
"-16.795","124.848","342","2019-10-01","301.7","42.9"
"-16.794","124.857","323","2019-10-01","299.6","17.1"
"-15.414","126.881","309.8","2019-10-01","296.7","7.9"
"-11.824","130.944","314.6","2019-10-01","293.8","37.5"
"-28.07","131.672","303.8","2019-10-01","292.3","7.9"
"-16.516","123.864","307.1","2019-10-01","296.7","4.9"
"-13.257","132.263","315.5","2019-10-01","296.8","50.4"
"-16.804","124.849","335.7","2019-10-01","300.7","32.8"
"-16.803","124.859","357","2019-10-01","301.9","75.3"
"-16.812","124.86","339.6","2019-10-01","301.3","39.6"
"-15.565","126.784","311.5","2019-10-01","296.8","9.3"
"-15.536","126.681","309.8","2019-10-01","296.7","7.7"
"-15.542","126.703","337.1","2019-10-01","300.7","40.5"
"-15.538","126.671","315.1","2019-10-01","297.3","12.1"
"-15.567","126.774","308.6","2019-10-01","297.3","7.1"
"-14.263","143.591","300.9","2019-10-01","282.6","5.5"
"-14.277","143.645","300.2","2019-10-01","283.8","4.6"
"-14.268","143.521","300.1","2019-10-01","284.7","4.7"
"-15.884","144.564","320.1","2019-10-01","283.1","18.4"
"-27.543","147.205","309.3","2019-10-01","287.5","20.5"
"-15.553","134.397","311.5","2019-10-01","293","94.7"
"-15.554","134.392","311.4","2019-10-01","293","93.2"
"-15.886","144.573","320","2019-10-01","283.9","17.7"
"-15.893","144.556","310.2","2019-10-01","283.4","10.4"
"-15.887","144.582","318.9","2019-10-01","283.9","16.2"
"-15.888","144.592","333","2019-10-01","285.6","33"
"-15.894","144.566","306.9","2019-10-01","282.6","8.1"
"-16.893","143.097","308.9","2019-10-01","295.1","7.6"
"-15.902","144.555","318","2019-10-01","283.4","17"
"-15.89","144.601","304.9","2019-10-01","283.8","6.1"
"-16.929","143.08","316.9","2019-10-01","295.4","15.1"
"-16.921","143.092","312.9","2019-10-01","295.4","10.6"
"-15.903","144.564","301.1","2019-10-01","282.6","4.6"
"-16.92","143.082","305.5","2019-10-01","294.7","5.1"
"-16.895","143.169","304.1","2019-10-01","294","5"
"-16.895","143.107","312.6","2019-10-01","295.6","10.4"
"-15.891","144.61","310","2019-10-01","283.7","9.8"
"-15.893","144.62","306.4","2019-10-01","284","7.7"
"-15.894","144.629","300.4","2019-10-01","283","4.9"
"-18.244","142.52","314.6","2019-10-01","296.4","12.4"
"-16.92","143.207","308.7","2019-10-01","294.3","7.4"
"-18.242","142.51","319.6","2019-10-01","297","17.6"
"-16.896","143.18","304.6","2019-10-01","293.9","5"
"-18.329","142.477","322.5","2019-10-01","295.3","20.6"
"-18.326","142.428","307.5","2019-10-01","295.5","7.1"
"-17.228","143.404","313.6","2019-10-01","295.4","10.3"
"-17.048","143.375","307.1","2019-10-01","294","5.5"
"-18.327","142.466","336.4","2019-10-01","296.2","42"
"-18.331","142.46","310.3","2019-10-01","294.1","9.5"
"-18.328","142.439","319.3","2019-10-01","295.5","18.3"
"-17.09","143.398","309.1","2019-10-01","294.4","7.2"
"-17.106","143.399","311.6","2019-10-01","294.4","9.4"
"-17.157","143.421","312.1","2019-10-01","294.3","9.4"
"-18.322","142.435","311.4","2019-10-01","296","10"
"-18.32","142.424","307.8","2019-10-01","295.4","7.4"
"-18.362","142.411","306.6","2019-10-01","294.4","6.9"
"-18.333","142.471","325.4","2019-10-01","295.1","25.3"
"-19.932","147.901","303.8","2019-10-01","291","7.3"
"-16.959","143.272","306.2","2019-10-01","294.2","5.9"
"-16.926","143.247","304","2019-10-01","294","4.3"
"-18.266","142.51","312.7","2019-10-01","296.8","10"
"-18.256","142.511","309.7","2019-10-01","297.1","7.9"
"-18.248","142.523","320.5","2019-10-01","296.9","17.9"
"-17.209","143.407","304.5","2019-10-01","293.9","4"
"-18.247","142.513","326.5","2019-10-01","298.6","25.6"
"-16.788","124.867","328.5","2019-10-01","297.8","45.2"
"-16.786","124.859","335.1","2019-10-01","298.2","61.9"
"-16.775","124.861","317.4","2019-10-01","296.9","22.6"
"-16.773","124.846","313.6","2019-10-01","297","16.4"
"-16.762","124.848","322.7","2019-10-01","296.8","33"
"-16.751","124.849","305.4","2019-10-01","295.2","8"
"-15.417","126.948","309.4","2019-10-01","294.7","23.8"
"-15.429","126.946","304.5","2019-10-01","294.4","13.3"
"-15.517","126.698","311.1","2019-10-01","294.7","25.5"
"-15.444","126.964","322","2019-10-01","294.8","54.5"
"-15.417","126.955","310.4","2019-10-01","294.6","25.1"
"-15.519","126.716","307.6","2019-10-01","294.3","19.6"
"-15.53","126.696","314.5","2019-10-01","294.9","33.2"
"-15.527","126.677","309.6","2019-10-01","294.7","21.9"
"-16.834","124.876","313.7","2019-10-01","297.2","18.8"
"-16.823","124.877","320.5","2019-10-01","297.8","29.2"
"-16.821","124.863","310.9","2019-10-01","297.1","13.7"
"-16.81","124.864","311.8","2019-10-01","296.7","15.1"
"-16.786","124.852","320.4","2019-10-01","297.2","28.3"
"-29.117","122.983","316.5","2019-10-01","292.1","29.5"
"-29.139","123.008","310.2","2019-10-01","291.3","19.5"
"-29.144","123.015","305.5","2019-10-01","290.9","13.6"
"-29.13","122.999","309.4","2019-10-01","291.3","18.8"
"-28.121","150.479","316.4","2019-10-01","300.4","22.9"
"-28.123","150.473","316","2019-10-01","300.5","21.9"
"-13.867","132.923","342.3","2019-10-02","316.2","60.3"
"-13.87","132.938","340.2","2019-10-02","316.8","53.8"
"-13.311","132.277","344","2019-10-02","312.5","83.5"
"-13.033","132.561","343.2","2019-10-02","308.8","75.5"
"-13.872","132.954","328.6","2019-10-02","315.1","19.1"
"-13.048","132.576","338.7","2019-10-02","309","60.2"
"-13.314","132.27","335.7","2019-10-02","311","46.4"
"-13.036","132.578","334.2","2019-10-02","309.1","40.1"
"-13.317","132.288","330","2019-10-02","313.1","23.9"
"-13.25","132.288","328.9","2019-10-02","311","23.4"
"-13.021","132.563","331.8","2019-10-02","311.5","27.3"
"-11.832","130.95","321.7","2019-10-02","303.4","31.8"
"-11.731","142.031","344.5","2019-10-02","283.7","73.9"
"-11.806","130.912","321.1","2019-10-02","302.4","30.5"
"-13.828","132.832","334.2","2019-10-02","314.6","34.2"
"-11.729","142.019","316","2019-10-02","280.9","18"
"-12.343","132.696","336.9","2019-10-02","307.1","59.8"
"-13.831","132.848","348.1","2019-10-02","315.6","87.1"
"-13.848","132.878","341.1","2019-10-02","316.8","56.6"
"-13.834","132.864","343.3","2019-10-02","315.6","64.2"
"-13.907","132.958","346.6","2019-10-02","315","76.9"
"-12.817","135.799","328.4","2019-10-02","310.2","11.1"
"-12.346","132.713","352.7","2019-10-02","309.3","134"
"-13.909","132.964","345.7","2019-10-02","314.7","74.2"
"-13.907","132.948","333.3","2019-10-02","314.1","28.5"
"-13.892","132.944","331.8","2019-10-02","313.7","24.1"
"-12.166","136.283","328.6","2019-10-02","308.5","14"
"-12.639","131.427","330.1","2019-10-02","305.1","49.6"
"-12.124","136.483","331","2019-10-02","307.8","18.9"
"-12.436","134.508","341.2","2019-10-02","308.4","46.2"
"-12.466","135.66","333","2019-10-02","310.6","17.7"
"-12.425","134.51","330.3","2019-10-02","309.6","18.8"
"-12.596","131.397","346","2019-10-02","305.7","132.5"
"-12.583","131.4","346.2","2019-10-02","305.5","131.1"
"-12.161","136.377","328","2019-10-02","305.6","12.7"
"-12.159","136.367","335.3","2019-10-02","309","23"
"-12.129","136.327","327.2","2019-10-02","309.3","11.1"
"-12.127","136.317","333.7","2019-10-02","307.6","22.6"
"-12.119","136.328","345.2","2019-10-02","309.9","43"
"-12.118","136.318","349","2019-10-02","308.8","53.2"
"-12.061","136.327","326.8","2019-10-02","305.1","13.9"
"-12.059","136.317","332.2","2019-10-02","306.1","22.4"
"-12.618","136.455","333.1","2019-10-02","310.7","18"
"-12.586","131.421","336.9","2019-10-02","306","76"
"-12.625","136.458","326.3","2019-10-02","309.1","10.6"
"-12.302","136.921","321.1","2019-10-02","303","9.1"
"-12.605","131.389","334.3","2019-10-02","304.1","63.1"
"-12.613","131.416","331.6","2019-10-02","307.9","52"
"-12.624","136.449","336.3","2019-10-02","311.4","26.1"
"-12.745","135.925","328.8","2019-10-02","308.4","13.8"
"-12.743","135.914","326.5","2019-10-02","310.4","10.1"
"-12.723","135.907","327.8","2019-10-02","309.5","11.5"
"-16.049","136.421","333.4","2019-10-02","319.7","11.4"
"-16.058","136.42","346.9","2019-10-02","321.7","34.2"
